rownames	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	geneid	species
Ssus11-ENSSSCG00000010128.2	4.65E-24	0.386834604	0.517	0.235	7.16E-20	12	Ssus11-ENSSSCG00000010128	ENSSSCG00000010128	Suss11
Ssus11-ACTN4	4.94E-24	0.418970614	0.571	0.28	7.61E-20	12	Ssus11-ACTN4	ACTN4	Suss11
Ssus11-FNDC1.7	5.36E-24	0.58565858	0.714	0.444	8.25E-20	12	Ssus11-FNDC1	FNDC1	Suss11
Ssus11-LMCD1	5.47E-24	0.362642628	0.378	0.147	8.43E-20	12	Ssus11-LMCD1	LMCD1	Suss11
Ssus11-ENSSSCG00000014822	5.89E-24	0.351460868	0.437	0.182	9.07E-20	12	Ssus11-ENSSSCG00000014822	ENSSSCG00000014822	Suss11
Ssus11-WDR1.6	7.65E-24	0.501154652	0.794	0.516	1.18E-19	12	Ssus11-WDR1	WDR1	Suss11
Ssus11-AEBP1.8	9.90E-24	0.577324089	0.992	0.859	1.53E-19	12	Ssus11-AEBP1	AEBP1	Suss11
Ssus11-COX5B.12	1.10E-23	-0.896643966	0.761	0.879	1.70E-19	12	Ssus11-COX5B	COX5B	Suss11
Ssus11-ENSSSCG00000027124.8	1.62E-23	0.462806556	0.676	0.366	2.49E-19	12	Ssus11-ENSSSCG00000027124	ENSSSCG00000027124	Suss11
Ssus11-NOTCH3	1.63E-23	0.489061869	0.492	0.227	2.52E-19	12	Ssus11-NOTCH3	NOTCH3	Suss11
Ssus11-GPER1	1.66E-23	0.267413505	0.298	0.099	2.56E-19	12	Ssus11-GPER1	GPER1	Suss11
Ssus11-VASN	1.81E-23	0.362053038	0.487	0.218	2.78E-19	12	Ssus11-VASN	VASN	Suss11
Ssus11-GNB2.1	2.49E-23	0.492304645	0.597	0.327	3.83E-19	12	Ssus11-GNB2	GNB2	Suss11
Ssus11-GJC1	2.51E-23	0.259623293	0.273	0.086	3.86E-19	12	Ssus11-GJC1	GJC1	Suss11
Ssus11-MEX3D	2.54E-23	0.364164521	0.429	0.182	3.91E-19	12	Ssus11-MEX3D	MEX3D	Suss11
Ssus11-C1QC.5	2.99E-23	0.663243592	0.782	0.59	4.60E-19	12	Ssus11-C1QC	C1QC	Suss11
Ssus11-CXCR4.1	3.89E-23	0.289904707	0.332	0.118	5.99E-19	12	Ssus11-CXCR4	CXCR4	Suss11
Ssus11-S100A1.12	4.39E-23	-0.981985501	0.088	0.396	6.76E-19	12	Ssus11-S100A1	S100A1	Suss11
Ssus11-CRIM1	4.87E-23	0.258455875	0.269	0.085	7.50E-19	12	Ssus11-CRIM1	CRIM1	Suss11
Ssus11-MRTFA.1	4.95E-23	0.350075514	0.517	0.239	7.63E-19	12	Ssus11-MRTFA	MRTFA	Suss11
Ssus11-TPI1.5	5.10E-23	0.498338518	0.912	0.794	7.86E-19	12	Ssus11-TPI1	TPI1	Suss11
Ssus11-LGMN.10	5.11E-23	0.493531766	0.941	0.755	7.87E-19	12	Ssus11-LGMN	LGMN	Suss11
Ssus11-PXDN.5	5.76E-23	0.494331294	0.887	0.674	8.88E-19	12	Ssus11-PXDN	PXDN	Suss11
Ssus11-SERF2.5	7.13E-23	0.321587993	1	0.997	1.10E-18	12	Ssus11-SERF2	SERF2	Suss11
Ssus11-NUAK1	7.76E-23	0.268022876	0.277	0.09	1.20E-18	12	Ssus11-NUAK1	NUAK1	Suss11
Ssus11-FSTL3.5	8.24E-23	0.448948493	0.613	0.325	1.27E-18	12	Ssus11-FSTL3	FSTL3	Suss11
Ssus11-PGD	9.58E-23	0.293699362	0.382	0.149	1.48E-18	12	Ssus11-PGD	PGD	Suss11
Ssus11-TNXB.9	1.05E-22	-0.886931129	0.092	0.398	1.61E-18	12	Ssus11-TNXB	TNXB	Suss11
Ssus11-CTRC.3	1.26E-22	0.409899184	0.567	0.281	1.94E-18	12	Ssus11-CTRC	CTRC	Suss11
Ssus11-FKBP5.4	1.48E-22	0.435848251	0.668	0.369	2.29E-18	12	Ssus11-FKBP5	FKBP5	Suss11
Ssus11-ENSSSCG00000033720.6	2.15E-22	0.511977563	0.66	0.368	3.31E-18	12	Ssus11-ENSSSCG00000033720	ENSSSCG00000033720	Suss11
Ssus11-ENSSSCG00000004830	2.19E-22	0.298934517	0.269	0.088	3.37E-18	12	Ssus11-ENSSSCG00000004830	ENSSSCG00000004830	Suss11
Ssus11-PCP4.11	2.55E-22	-1.268188572	0.055	0.353	3.93E-18	12	Ssus11-PCP4	PCP4	Suss11
Ssus11-MXRA8.4	2.59E-22	0.449312273	0.702	0.397	3.99E-18	12	Ssus11-MXRA8	MXRA8	Suss11
Ssus11-ENSSSCG00000016823.6	3.25E-22	0.430326491	0.571	0.283	5.01E-18	12	Ssus11-ENSSSCG00000016823	ENSSSCG00000016823	Suss11
Ssus11-SMIM14	3.79E-22	0.306547693	0.391	0.157	5.84E-18	12	Ssus11-SMIM14	SMIM14	Suss11
Ssus11-CD14.3	3.81E-22	0.489715276	0.601	0.338	5.87E-18	12	Ssus11-CD14	CD14	Suss11
Ssus11-ALDH2.4	4.42E-22	0.384770548	0.525	0.251	6.82E-18	12	Ssus11-ALDH2	ALDH2	Suss11
Ssus11-NXN	5.13E-22	0.338820089	0.395	0.162	7.90E-18	12	Ssus11-NXN	NXN	Suss11
Ssus11-ENSSSCG00000000435	5.55E-22	0.268091553	0.336	0.124	8.55E-18	12	Ssus11-ENSSSCG00000000435	ENSSSCG00000000435	Suss11
Ssus11-EEF1A2.11	7.21E-22	-1.096434711	0.046	0.339	1.11E-17	12	Ssus11-EEF1A2	EEF1A2	Suss11
Ssus11-ESYT2	8.70E-22	0.377362667	0.542	0.269	1.34E-17	12	Ssus11-ESYT2	ESYT2	Suss11
Ssus11-EHBP1L1.6	9.59E-22	0.46433629	0.689	0.412	1.48E-17	12	Ssus11-EHBP1L1	EHBP1L1	Suss11
Ssus11-RPS9.5	1.03E-21	-0.412046745	0.996	0.991	1.59E-17	12	Ssus11-RPS9	RPS9	Suss11
Ssus11-PYCR1.5	1.28E-21	0.427137503	0.702	0.394	1.97E-17	12	Ssus11-PYCR1	PYCR1	Suss11
Ssus11-PGK1.4	1.28E-21	0.506975022	0.676	0.393	1.97E-17	12	Ssus11-PGK1	PGK1	Suss11
Ssus11-COPZ2.4	1.31E-21	0.448815573	0.769	0.474	2.02E-17	12	Ssus11-COPZ2	COPZ2	Suss11
Ssus11-ARMC10	1.32E-21	0.327907845	0.555	0.27	2.03E-17	12	Ssus11-ARMC10	ARMC10	Suss11
Ssus11-ORAI3	1.33E-21	0.302981345	0.395	0.162	2.04E-17	12	Ssus11-ORAI3	ORAI3	Suss11
Ssus11-SLC39A7.5	1.46E-21	0.365309576	0.613	0.316	2.25E-17	12	Ssus11-SLC39A7	SLC39A7	Suss11
Ssus11-DBN1	1.53E-21	0.35303688	0.429	0.187	2.35E-17	12	Ssus11-DBN1	DBN1	Suss11
Ssus11-ENSSSCG00000029830.6	1.55E-21	-0.416909654	1	0.99	2.38E-17	12	Ssus11-ENSSSCG00000029830	ENSSSCG00000029830	Suss11
Ssus11-MSR1.5	1.66E-21	0.315691915	0.429	0.181	2.56E-17	12	Ssus11-MSR1	MSR1	Suss11
Ssus11-ENSSSCG00000025499.8	1.75E-21	0.433148683	0.601	0.311	2.69E-17	12	Ssus11-ENSSSCG00000025499	ENSSSCG00000025499	Suss11
Ssus11-PER1.9	1.88E-21	0.385487267	0.689	0.37	2.90E-17	12	Ssus11-PER1	PER1	Suss11
Ssus11-MSN.7	2.08E-21	0.458112613	0.815	0.578	3.21E-17	12	Ssus11-MSN	MSN	Suss11
Ssus11-PPT1.1	2.14E-21	0.334824996	0.513	0.239	3.29E-17	12	Ssus11-PPT1	PPT1	Suss11
Ssus11-LAMA4.2	2.20E-21	0.460445048	0.731	0.462	3.39E-17	12	Ssus11-LAMA4	LAMA4	Suss11
Ssus11-OGFRL1.1	2.47E-21	0.333926978	0.441	0.194	3.80E-17	12	Ssus11-OGFRL1	OGFRL1	Suss11
Ssus11-ENSSSCG00000011676.3	2.72E-21	0.424529679	0.567	0.29	4.19E-17	12	Ssus11-ENSSSCG00000011676	ENSSSCG00000011676	Suss11
Ssus11-ENSSSCG00000008057.7	3.31E-21	0.467531555	0.777	0.528	5.10E-17	12	Ssus11-ENSSSCG00000008057	ENSSSCG00000008057	Suss11
Ssus11-ENSSSCG00000037376.3	3.42E-21	0.424389226	0.63	0.346	5.26E-17	12	Ssus11-ENSSSCG00000037376	ENSSSCG00000037376	Suss11
GRCh38-LRP1	3.44E-21	0.259431596	0.294	0.103	5.30E-17	12	GRCh38-LRP1	LRP1	GRCh38
Ssus11-PIAS3	3.82E-21	0.267586155	0.303	0.108	5.89E-17	12	Ssus11-PIAS3	PIAS3	Suss11
Ssus11-COL1A2.7	4.01E-21	0.413507688	1	0.989	6.18E-17	12	Ssus11-COL1A2	COL1A2	Suss11
Ssus11-RAB1A.2	4.22E-21	0.418632027	0.706	0.426	6.50E-17	12	Ssus11-RAB1A	RAB1A	Suss11
Ssus11-FKBP9.3	4.39E-21	0.40217395	0.723	0.411	6.76E-17	12	Ssus11-FKBP9	FKBP9	Suss11
Ssus11-GNAI3	1.01E-20	0.35590933	0.441	0.198	1.56E-16	12	Ssus11-GNAI3	GNAI3	Suss11
Ssus11-CSF2RB.1	1.16E-20	0.295614805	0.332	0.127	1.79E-16	12	Ssus11-CSF2RB	CSF2RB	Suss11
Ssus11-FSCN1.6	1.19E-20	0.430297461	0.664	0.378	1.84E-16	12	Ssus11-FSCN1	FSCN1	Suss11
Ssus11-SDCBP.4	1.53E-20	0.401695629	0.702	0.408	2.35E-16	12	Ssus11-SDCBP	SDCBP	Suss11
Ssus11-DEGS1.1	1.58E-20	0.342959589	0.475	0.224	2.44E-16	12	Ssus11-DEGS1	DEGS1	Suss11
Ssus11-ENSSSCG00000037777.1	1.64E-20	0.34496476	0.647	0.348	2.53E-16	12	Ssus11-ENSSSCG00000037777	ENSSSCG00000037777	Suss11
Ssus11-TRPM2	1.80E-20	0.326625875	0.328	0.127	2.78E-16	12	Ssus11-TRPM2	TRPM2	Suss11
Ssus11-PLPP1.5	1.93E-20	0.461911972	0.727	0.454	2.97E-16	12	Ssus11-PLPP1	PLPP1	Suss11
Ssus11-SNAI2.3	2.20E-20	0.339011255	0.496	0.234	3.39E-16	12	Ssus11-SNAI2	SNAI2	Suss11
Ssus11-MANF.3	2.31E-20	0.451190126	0.786	0.514	3.56E-16	12	Ssus11-MANF	MANF	Suss11
Ssus11-B4GALT1.1	2.77E-20	0.309091898	0.492	0.229	4.26E-16	12	Ssus11-B4GALT1	B4GALT1	Suss11
Ssus11-NEBL.11	2.98E-20	-1.012750187	0.08	0.356	4.58E-16	12	Ssus11-NEBL	NEBL	Suss11
Ssus11-ND3.9	3.54E-20	-0.988257305	0.588	0.791	5.45E-16	12	Ssus11-ND3	ND3	Suss11
Ssus11-SELENOM.10	3.57E-20	0.440973274	0.92	0.724	5.51E-16	12	Ssus11-SELENOM	SELENOM	Suss11
Ssus11-RPS19.6	4.43E-20	-0.42558751	1	0.994	6.82E-16	12	Ssus11-RPS19	RPS19	Suss11
Ssus11-ASPN.11	4.63E-20	0.483209064	0.937	0.796	7.12E-16	12	Ssus11-ASPN	ASPN	Suss11
Ssus11-YWHAH	5.10E-20	0.369762719	0.592	0.318	7.86E-16	12	Ssus11-YWHAH	YWHAH	Suss11
Ssus11-RTN4.3	6.34E-20	0.421959391	0.761	0.465	9.76E-16	12	Ssus11-RTN4	RTN4	Suss11
Ssus11-ENSSSCG00000039825.11	6.53E-20	-0.719426864	0.004	0.272	1.01E-15	12	Ssus11-ENSSSCG00000039825	ENSSSCG00000039825	Suss11
Ssus11-TEF	8.30E-20	0.303459842	0.336	0.133	1.28E-15	12	Ssus11-TEF	TEF	Suss11
Ssus11-GAA	8.39E-20	0.267327818	0.286	0.103	1.29E-15	12	Ssus11-GAA	GAA	Suss11
Ssus11-TAX1BP3.2	8.51E-20	0.378985416	0.605	0.332	1.31E-15	12	Ssus11-TAX1BP3	TAX1BP3	Suss11
Ssus11-LEPROT.2	8.72E-20	0.311621877	0.55	0.275	1.34E-15	12	Ssus11-LEPROT	LEPROT	Suss11
Ssus11-TUBA1B.10	1.00E-19	0.357752026	0.996	0.959	1.54E-15	12	Ssus11-TUBA1B	TUBA1B	Suss11
Ssus11-CNN3.4	1.00E-19	0.410262729	0.66	0.385	1.55E-15	12	Ssus11-CNN3	CNN3	Suss11
Ssus11-EMC10.1	1.46E-19	0.364327826	0.597	0.326	2.25E-15	12	Ssus11-EMC10	EMC10	Suss11
Ssus11-NDUFB9.11	1.46E-19	-0.693708656	0.555	0.748	2.25E-15	12	Ssus11-NDUFB9	NDUFB9	Suss11
Ssus11-FAM3C.1	2.19E-19	0.347997951	0.55	0.282	3.37E-15	12	Ssus11-FAM3C	FAM3C	Suss11
Ssus11-TLR2.1	2.29E-19	0.352524454	0.454	0.215	3.52E-15	12	Ssus11-TLR2	TLR2	Suss11
Ssus11-CHPT1	2.57E-19	0.322271401	0.382	0.167	3.96E-15	12	Ssus11-CHPT1	CHPT1	Suss11
Ssus11-TRIM3.2	2.60E-19	0.351694248	0.542	0.28	4.01E-15	12	Ssus11-TRIM3	TRIM3	Suss11
Ssus11-NOTCH2.1	2.66E-19	0.353690377	0.5	0.246	4.10E-15	12	Ssus11-NOTCH2	NOTCH2	Suss11
Ssus11-SMTN.3	3.18E-19	0.547114405	0.605	0.343	4.90E-15	12	Ssus11-SMTN	SMTN	Suss11
Ssus11-ENSSSCG00000003554.1	3.23E-19	0.375335926	0.626	0.356	4.98E-15	12	Ssus11-ENSSSCG00000003554	ENSSSCG00000003554	Suss11
Ssus11-BRD2	3.33E-19	0.356265715	0.58	0.306	5.13E-15	12	Ssus11-BRD2	BRD2	Suss11
Ssus11-HSD11B1L.3	3.39E-19	-0.381051248	0.992	0.992	5.22E-15	12	Ssus11-HSD11B1L	HSD11B1L	Suss11
Ssus11-MFRP.5	3.67E-19	0.421340855	0.639	0.365	5.66E-15	12	Ssus11-MFRP	MFRP	Suss11
Ssus11-IKBIP.1	3.71E-19	0.316550517	0.466	0.218	5.71E-15	12	Ssus11-IKBIP	IKBIP	Suss11
Ssus11-RPLP2.7	4.29E-19	-0.419979576	1	0.993	6.60E-15	12	Ssus11-RPLP2	RPLP2	Suss11
Ssus11-ENSSSCG00000009625.1	5.78E-19	0.283065206	0.336	0.135	8.90E-15	12	Ssus11-ENSSSCG00000009625	ENSSSCG00000009625	Suss11
Ssus11-KCTD10	5.84E-19	0.308760518	0.378	0.163	9.00E-15	12	Ssus11-KCTD10	KCTD10	Suss11
Ssus11-SEC61G.6	6.03E-19	0.462041606	0.836	0.669	9.28E-15	12	Ssus11-SEC61G	SEC61G	Suss11
Ssus11-SNX18	6.24E-19	0.31158377	0.483	0.234	9.62E-15	12	Ssus11-SNX18	SNX18	Suss11
Ssus11-GEM.6	6.81E-19	0.290715249	0.458	0.211	1.05E-14	12	Ssus11-GEM	GEM	Suss11
Ssus11-MYL3.11	8.41E-19	-1.145547082	0.021	0.281	1.30E-14	12	Ssus11-MYL3	MYL3	Suss11
Ssus11-FABP4.4	1.09E-18	-0.670429676	0.504	0.723	1.68E-14	12	Ssus11-FABP4	FABP4	Suss11
Ssus11-ISG12(A).10	1.21E-18	-0.864143828	0.424	0.689	1.86E-14	12	Ssus11-ISG12(A)	ISG12(A)	Suss11
Ssus11-CD44.4	1.22E-18	0.444591636	0.618	0.36	1.88E-14	12	Ssus11-CD44	CD44	Suss11
Ssus11-C5AR1.2	1.65E-18	0.372254411	0.45	0.218	2.54E-14	12	Ssus11-C5AR1	C5AR1	Suss11
Ssus11-ERO1A	1.79E-18	0.271709818	0.311	0.122	2.75E-14	12	Ssus11-ERO1A	ERO1A	Suss11
Ssus11-LIMS2.3	1.80E-18	0.495046824	0.538	0.298	2.77E-14	12	Ssus11-LIMS2	LIMS2	Suss11
Ssus11-RPL10.4	1.89E-18	-0.337538736	1	0.998	2.91E-14	12	Ssus11-RPL10	RPL10	Suss11
Ssus11-ATP2B4	2.12E-18	0.301979172	0.483	0.234	3.26E-14	12	Ssus11-ATP2B4	ATP2B4	Suss11
Ssus11-FAM13A	2.54E-18	0.256905185	0.282	0.105	3.91E-14	12	Ssus11-FAM13A	FAM13A	Suss11
Ssus11-ENSSSCG00000022236.9	3.00E-18	0.42551331	0.992	0.914	4.61E-14	12	Ssus11-ENSSSCG00000022236	ENSSSCG00000022236	Suss11
Ssus11-RPS3.5	3.25E-18	-0.400668406	0.992	0.984	5.01E-14	12	Ssus11-RPS3	RPS3	Suss11
Ssus11-CD81.6	3.38E-18	0.326670736	0.996	0.972	5.21E-14	12	Ssus11-CD81	CD81	Suss11
Ssus11-RPL24.4	3.54E-18	-0.389443007	0.992	0.989	5.45E-14	12	Ssus11-RPL24	RPL24	Suss11
Ssus11-PPIC.3	3.83E-18	0.367018898	0.643	0.368	5.90E-14	12	Ssus11-PPIC	PPIC	Suss11
Ssus11-TRIM28.3	4.35E-18	0.341341323	0.643	0.371	6.69E-14	12	Ssus11-TRIM28	TRIM28	Suss11
Ssus11-USP22	4.42E-18	0.304961002	0.5	0.248	6.80E-14	12	Ssus11-USP22	USP22	Suss11
Ssus11-TKT.7	4.46E-18	0.291794647	0.664	0.352	6.88E-14	12	Ssus11-TKT	TKT	Suss11
Ssus11-BOK	4.54E-18	0.321884358	0.437	0.208	6.99E-14	12	Ssus11-BOK	BOK	Suss11
Ssus11-TRA2B.1	4.59E-18	0.359993359	0.58	0.321	7.07E-14	12	Ssus11-TRA2B	TRA2B	Suss11
Ssus11-SLA-DMB.8	4.66E-18	0.368344945	0.651	0.368	7.18E-14	12	Ssus11-SLA-DMB	SLA-DMB	Suss11
Ssus11-ENSSSCG00000003903.10	4.68E-18	-0.725567145	0.622	0.778	7.20E-14	12	Ssus11-ENSSSCG00000003903	ENSSSCG00000003903	Suss11
Ssus11-VASP	5.17E-18	0.298001725	0.504	0.25	7.96E-14	12	Ssus11-VASP	VASP	Suss11
Ssus11-RPS7.5	5.19E-18	-0.342869865	1	0.995	7.99E-14	12	Ssus11-RPS7	RPS7	Suss11
Ssus11-KDELR3.1	5.42E-18	0.355152277	0.521	0.27	8.35E-14	12	Ssus11-KDELR3	KDELR3	Suss11
Ssus11-CKMT2.10	6.67E-18	-0.86149793	0.008	0.254	1.03E-13	12	Ssus11-CKMT2	CKMT2	Suss11
Ssus11-DDAH2.3	7.77E-18	0.357483471	0.563	0.304	1.20E-13	12	Ssus11-DDAH2	DDAH2	Suss11
Ssus11-PICALM.3	8.47E-18	0.380737629	0.588	0.329	1.30E-13	12	Ssus11-PICALM	PICALM	Suss11
Ssus11-LOXL2.3	8.48E-18	0.455437829	0.613	0.359	1.31E-13	12	Ssus11-LOXL2	LOXL2	Suss11
Ssus11-YWHAZ.3	8.97E-18	0.37250288	0.723	0.446	1.38E-13	12	Ssus11-YWHAZ	YWHAZ	Suss11
Ssus11-HSBP1.3	9.28E-18	0.412099176	0.786	0.556	1.43E-13	12	Ssus11-HSBP1	HSBP1	Suss11
Ssus11-NOL4L	1.09E-17	0.297881903	0.445	0.214	1.67E-13	12	Ssus11-NOL4L	NOL4L	Suss11
Ssus11-H2AFZ.1	1.14E-17	0.306354949	0.508	0.255	1.75E-13	12	Ssus11-H2AFZ	H2AFZ	Suss11
Ssus11-TMEM45A	1.19E-17	0.297126586	0.307	0.124	1.83E-13	12	Ssus11-TMEM45A	TMEM45A	Suss11
Ssus11-TTYH3	1.25E-17	0.260960934	0.324	0.133	1.93E-13	12	Ssus11-TTYH3	TTYH3	Suss11
Ssus11-TPT1.2	1.26E-17	-0.312366841	1	0.999	1.95E-13	12	Ssus11-TPT1	TPT1	Suss11
Ssus11-PRELID1	1.36E-17	0.28316816	0.387	0.173	2.10E-13	12	Ssus11-PRELID1	PRELID1	Suss11
Ssus11-RAB5C.2	1.39E-17	0.336213853	0.567	0.307	2.14E-13	12	Ssus11-RAB5C	RAB5C	Suss11
Ssus11-DNAJB1.8	1.39E-17	0.316860206	0.609	0.336	2.14E-13	12	Ssus11-DNAJB1	DNAJB1	Suss11
Ssus11-PI4KA.1	1.55E-17	0.298015261	0.496	0.247	2.39E-13	12	Ssus11-PI4KA	PI4KA	Suss11
Ssus11-DACT3.2	1.62E-17	0.315247582	0.454	0.223	2.50E-13	12	Ssus11-DACT3	DACT3	Suss11
Ssus11-GLT8D2.2	1.75E-17	0.334437202	0.408	0.192	2.70E-13	12	Ssus11-GLT8D2	GLT8D2	Suss11
Ssus11-SKIL.6	1.76E-17	0.310198374	0.542	0.281	2.71E-13	12	Ssus11-SKIL	SKIL	Suss11
Ssus11-FUCA1.1	1.77E-17	0.335006382	0.416	0.198	2.73E-13	12	Ssus11-FUCA1	FUCA1	Suss11
Ssus11-ENSSSCG00000002907.10	1.92E-17	-0.765108373	0.634	0.774	2.95E-13	12	Ssus11-ENSSSCG00000002907	ENSSSCG00000002907	Suss11
Ssus11-GDI1	1.96E-17	0.369903464	0.496	0.265	3.01E-13	12	Ssus11-GDI1	GDI1	Suss11
Ssus11-ENSSSCG00000032942.2	2.05E-17	0.360890836	0.668	0.407	3.16E-13	12	Ssus11-ENSSSCG00000032942	ENSSSCG00000032942	Suss11
Ssus11-TMED3.7	2.11E-17	0.385749312	0.706	0.419	3.25E-13	12	Ssus11-TMED3	TMED3	Suss11
Ssus11-ARPC4.8	2.51E-17	0.395879409	0.815	0.575	3.87E-13	12	Ssus11-ARPC4	ARPC4	Suss11
Ssus11-LIPA.7	2.64E-17	0.336814289	0.634	0.352	4.07E-13	12	Ssus11-LIPA	LIPA	Suss11
Ssus11-NPTN	2.70E-17	0.356611675	0.576	0.324	4.16E-13	12	Ssus11-NPTN	NPTN	Suss11
Ssus11-CPE	2.78E-17	0.405445282	0.239	0.086	4.28E-13	12	Ssus11-CPE	CPE	Suss11
Ssus11-LMOD2.11	2.79E-17	-0.680237575	0.029	0.273	4.30E-13	12	Ssus11-LMOD2	LMOD2	Suss11
Ssus11-PDIA6.6	2.79E-17	0.376514084	0.836	0.588	4.30E-13	12	Ssus11-PDIA6	PDIA6	Suss11
Ssus11-CASP3	3.02E-17	0.287841847	0.378	0.17	4.65E-13	12	Ssus11-CASP3	CASP3	Suss11
Ssus11-RHOA.6	3.61E-17	0.349988715	0.731	0.459	5.57E-13	12	Ssus11-RHOA	RHOA	Suss11
Ssus11-RHOB.5	3.97E-17	0.40021	0.63	0.374	6.12E-13	12	Ssus11-RHOB	RHOB	Suss11
Ssus11-RPLP0.4	4.01E-17	-0.319743851	1	0.994	6.17E-13	12	Ssus11-RPLP0	RPLP0	Suss11
Ssus11-TOLLIP.2	4.02E-17	0.361079896	0.605	0.348	6.20E-13	12	Ssus11-TOLLIP	TOLLIP	Suss11
Ssus11-COPA	4.36E-17	0.303621188	0.504	0.259	6.72E-13	12	Ssus11-COPA	COPA	Suss11
Ssus11-CAPNS1.8	5.96E-17	0.378646783	0.916	0.74	9.18E-13	12	Ssus11-CAPNS1	CAPNS1	Suss11
Ssus11-PPP4C	5.98E-17	0.278399436	0.361	0.159	9.22E-13	12	Ssus11-PPP4C	PPP4C	Suss11
Ssus11-CTSB.11	6.78E-17	0.323500006	0.996	0.899	1.04E-12	12	Ssus11-CTSB	CTSB	Suss11
Ssus11-ULK2	6.92E-17	0.335766085	0.496	0.262	1.07E-12	12	Ssus11-ULK2	ULK2	Suss11
Ssus11-BNIP3L	7.10E-17	0.275699968	0.487	0.244	1.09E-12	12	Ssus11-BNIP3L	BNIP3L	Suss11
Ssus11-ARHGEF10L.4	7.20E-17	0.336844581	0.525	0.278	1.11E-12	12	Ssus11-ARHGEF10L	ARHGEF10L	Suss11
Ssus11-APP.4	7.56E-17	0.390386043	0.798	0.561	1.16E-12	12	Ssus11-APP	APP	Suss11
Ssus11-ADAM9	7.68E-17	0.306353864	0.353	0.156	1.18E-12	12	Ssus11-ADAM9	ADAM9	Suss11
Ssus11-RPL18.6	8.42E-17	-0.364470945	0.996	0.99	1.30E-12	12	Ssus11-RPL18	RPL18	Suss11
Ssus11-FHL2.9	9.08E-17	0.319996967	0.697	0.41	1.40E-12	12	Ssus11-FHL2	FHL2	Suss11
Ssus11-GUSB.7	9.30E-17	0.331744673	0.664	0.373	1.43E-12	12	Ssus11-GUSB	GUSB	Suss11
Ssus11-A2M	1.03E-16	0.252965462	0.176	0.053	1.59E-12	12	Ssus11-A2M	A2M	Suss11
Ssus11-NPL.1	1.10E-16	0.259433654	0.336	0.143	1.70E-12	12	Ssus11-NPL	NPL	Suss11
Ssus11-ENSSSCG00000001769.5	1.19E-16	0.350529864	0.752	0.483	1.84E-12	12	Ssus11-ENSSSCG00000001769	ENSSSCG00000001769	Suss11
Ssus11-LITAF.4	1.22E-16	0.36930475	0.668	0.417	1.88E-12	12	Ssus11-LITAF	LITAF	Suss11
Ssus11-ITM2B.6	1.27E-16	0.363996987	0.966	0.921	1.96E-12	12	Ssus11-ITM2B	ITM2B	Suss11
Ssus11-CLEC14A	1.79E-16	0.361172573	0.487	0.256	2.76E-12	12	Ssus11-CLEC14A	CLEC14A	Suss11
Ssus11-VOPP1	2.10E-16	0.299374768	0.391	0.185	3.23E-12	12	Ssus11-VOPP1	VOPP1	Suss11
Ssus11-ENSSSCG00000033909.6	2.35E-16	0.343521609	0.601	0.341	3.62E-12	12	Ssus11-ENSSSCG00000033909	ENSSSCG00000033909	Suss11
Ssus11-PCBP4.1	2.36E-16	0.296488148	0.395	0.188	3.64E-12	12	Ssus11-PCBP4	PCBP4	Suss11
Ssus11-ASPDH.12	2.54E-16	-0.806009343	0.378	0.591	3.92E-12	12	Ssus11-ASPDH	ASPDH	Suss11
Ssus11-ENSSSCG00000012452.1	2.59E-16	0.335759956	0.458	0.234	3.99E-12	12	Ssus11-ENSSSCG00000012452	ENSSSCG00000012452	Suss11
Ssus11-GTF2E2	2.62E-16	0.274637601	0.437	0.213	4.03E-12	12	Ssus11-GTF2E2	GTF2E2	Suss11
Ssus11-SMPX.11	2.90E-16	-0.611422382	0.021	0.254	4.47E-12	12	Ssus11-SMPX	SMPX	Suss11
Ssus11-YAP1.1	2.98E-16	0.294735358	0.429	0.209	4.59E-12	12	Ssus11-YAP1	YAP1	Suss11
Ssus11-TNNT1.11	3.12E-16	-0.772032426	0.046	0.282	4.81E-12	12	Ssus11-TNNT1	TNNT1	Suss11
Ssus11-MRPS34	3.13E-16	0.269219173	0.319	0.136	4.83E-12	12	Ssus11-MRPS34	MRPS34	Suss11
Ssus11-APLP2	3.19E-16	0.367056738	0.534	0.3	4.91E-12	12	Ssus11-APLP2	APLP2	Suss11
Ssus11-ABL1	3.39E-16	0.347508654	0.45	0.231	5.21E-12	12	Ssus11-ABL1	ABL1	Suss11
Ssus11-ENSSSCG00000033019.7	3.58E-16	-0.436983559	0.945	0.973	5.51E-12	12	Ssus11-ENSSSCG00000033019	ENSSSCG00000033019	Suss11
Ssus11-ARL1	4.05E-16	0.294233256	0.496	0.258	6.25E-12	12	Ssus11-ARL1	ARL1	Suss11
Ssus11-PRRC1	4.38E-16	0.269937857	0.345	0.152	6.74E-12	12	Ssus11-PRRC1	PRRC1	Suss11
Ssus11-BHLHE40.1	4.50E-16	0.330514477	0.437	0.22	6.93E-12	12	Ssus11-BHLHE40	BHLHE40	Suss11
Ssus11-PLEKHG3	5.07E-16	0.266863652	0.315	0.134	7.81E-12	12	Ssus11-PLEKHG3	PLEKHG3	Suss11
Ssus11-LIMK2	5.07E-16	0.297428594	0.395	0.189	7.82E-12	12	Ssus11-LIMK2	LIMK2	Suss11
